"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Start timestamp [µs]","Duration [µs]","Spike Count","Spike Frequency [Hz]"
"78","31","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",296340000,423400,13,28.342
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",2232700,441500,48,106.455
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",6193000,342100,39,111.079
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",9682500,398000,45,110.553
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",13455200,433700,46,103.758
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",17094100,477600,47,96.315
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",20627000,596000,46,75.503
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",24724700,412100,44,104.344
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",28451700,328100,48,143.249
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",32140200,393600,44,109.248
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",36167400,456400,43,92.025
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",40225700,280300,42,146.272
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",43787800,379400,45,115.973
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",47779400,341900,44,125.768
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",51091900,500800,43,83.866
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",55073500,411100,44,104.597
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",58799400,533400,50,91.864
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",62580900,455300,47,101.032
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",66520300,328400,41,121.803
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",69972600,602800,47,76.311
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",73987400,328100,42,124.962
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",77801800,489600,45,89.869
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",81359400,634100,48,74.121
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",85348400,523300,50,93.637
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",89097600,481000,49,99.792
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",93041900,502400,51,99.522
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",96800900,342700,42,119.638
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",100371400,418200,44,102.822
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",104330800,579000,45,75.993
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",108359500,364000,47,126.374
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",112141800,356300,49,134.718
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",115586000,612400,53,84.912
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",119553600,431700,46,104.239
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",123116000,715800,45,61.47
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",127175800,394800,49,121.581
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",130936200,555000,48,84.685
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",134634000,523200,45,84.098
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",138533500,411800,43,101.991
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",142634700,445200,43,94.34
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",146397000,390700,42,104.94
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",150053400,426600,42,96.109
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",153789700,798600,46,56.349
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",158030300,393500,54,134.689
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",161382500,655500,38,56.445
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",165330900,492600,41,81.202
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",169106300,514400,52,99.145
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",173067900,356100,40,109.52
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",176640400,560000,46,80.357
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",180863800,419100,53,124.075
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",184011100,226600,5,17.652
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",184817900,402000,47,114.428
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",188801900,425900,43,98.615
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",192700800,518500,40,75.217
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",195787600,152300,5,26.264
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",196541400,471600,47,97.54
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",200355400,608600,48,77.226
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",204404800,424700,41,94.184
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",208788400,366500,48,128.24
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",212410100,619900,51,80.658
